5.8826	7.27d-02	5.82d-01
5.8826	7.27d-02	5.82d-01
5.8826	7.27d-02	5.82d-01
5.8826	7.27d-02	5.82d-01
5.8826	7.27d-02	5.82d-01
5.8826	7.27d-02	5.82d-01
5.9128	7.34d-02	5.87d-01
5.9128	7.34d-02	5.87d-01
5.9128	7.34d-02	5.87d-01
5.9128	7.34d-02	5.87d-01
5.9128	7.34d-02	5.87d-01
5.9128	7.34d-02	5.87d-01
5.943	7.36d-02	5.89d-01
5.943	7.36d-02	5.89d-01
5.943	7.36d-02	5.89d-01
5.943	7.36d-02	5.89d-01
5.943	7.36d-02	5.89d-01
5.943	7.36d-02	5.89d-01
5.9733	7.33d-02	5.87d-01
5.9733	7.33d-02	5.87d-01
5.9733	7.33d-02	5.87d-01
5.9733	7.33d-02	5.87d-01
5.9733	7.33d-02	5.87d-01
5.9733	7.33d-02	5.87d-01
6.0035	7.35d-02	5.88d-01
6.0035	7.35d-02	5.88d-01
6.0035	7.35d-02	5.88d-01
6.0035	7.35d-02	5.88d-01
6.0035	7.35d-02	5.88d-01
6.0035	7.35d-02	5.88d-01
6.0338	7.46d-02	5.97d-01
6.0338	7.46d-02	5.97d-01
6.0338	7.46d-02	5.97d-01
6.0338	7.46d-02	5.97d-01
6.0338	7.46d-02	5.97d-01
6.0338	7.46d-02	5.97d-01
6.064	7.57d-02	6.06d-01
6.064	7.57d-02	6.06d-01
6.064	7.57d-02	6.06d-01
6.064	7.57d-02	6.06d-01
6.064	7.57d-02	6.06d-01
6.064	7.57d-02	6.06d-01
6.0943	7.71d-02	6.16d-01
6.0943	7.71d-02	6.16d-01
6.0943	7.71d-02	6.16d-01
6.0943	7.71d-02	6.16d-01
6.0943	7.71d-02	6.16d-01
6.0943	7.71d-02	6.16d-01
6.1245	7.83d-02	6.27d-01
6.1245	7.83d-02	6.27d-01
6.1245	7.83d-02	6.27d-01
6.1245	7.83d-02	6.27d-01
6.1245	7.83d-02	6.27d-01
6.1245	7.83d-02	6.27d-01
6.1547	7.95d-02	6.36d-01
6.1547	7.95d-02	6.36d-01
6.1547	7.95d-02	6.36d-01
6.1547	7.95d-02	6.36d-01
6.1547	7.95d-02	6.36d-01
6.1547	7.95d-02	6.36d-01
6.185	8.01d-02	6.41d-01
6.185	8.01d-02	6.41d-01
6.185	8.01d-02	6.41d-01
6.185	8.01d-02	6.41d-01
6.185	8.01d-02	6.41d-01
6.185	8.01d-02	6.41d-01
6.2152	7.97d-02	6.38d-01
6.2152	7.97d-02	6.38d-01
6.2152	7.97d-02	6.38d-01
6.2152	7.97d-02	6.38d-01
6.2152	7.97d-02	6.38d-01
6.2152	7.97d-02	6.38d-01
6.2455	7.97d-02	6.38d-01
6.2455	7.97d-02	6.38d-01
6.2455	7.97d-02	6.38d-01
6.2455	7.97d-02	6.38d-01
6.2455	7.97d-02	6.38d-01
6.2455	7.97d-02	6.38d-01
6.2757	8.03d-02	6.42d-01
6.2757	8.03d-02	6.42d-01
6.2757	8.03d-02	6.42d-01
6.2757	8.03d-02	6.42d-01
6.2757	8.03d-02	6.42d-01
6.2757	8.03d-02	6.42d-01
6.306	8.14d-02	6.52d-01
6.306	8.14d-02	6.52d-01
6.306	8.14d-02	6.52d-01
6.306	8.14d-02	6.52d-01
6.306	8.14d-02	6.52d-01
6.306	8.14d-02	6.52d-01
6.3362	8.13d-02	6.50d-01
6.3362	8.13d-02	6.50d-01
6.3362	8.13d-02	6.50d-01
6.3362	8.13d-02	6.50d-01
6.3362	8.13d-02	6.50d-01
6.3362	8.13d-02	6.50d-01
6.3664	8.03d-02	6.42d-01
6.3664	8.03d-02	6.42d-01
6.3664	8.03d-02	6.42d-01
6.3664	8.03d-02	6.42d-01
6.3664	8.03d-02	6.42d-01
6.3664	8.03d-02	6.42d-01
6.3967	7.92d-02	6.34d-01
6.3967	7.92d-02	6.34d-01
6.3967	7.92d-02	6.34d-01
6.3967	7.92d-02	6.34d-01
6.3967	7.92d-02	6.34d-01
6.3967	7.92d-02	6.34d-01
6.4269	8.14d-02	6.51d-01
6.4269	8.14d-02	6.51d-01
6.4269	8.14d-02	6.51d-01
6.4269	8.14d-02	6.51d-01
6.4269	8.14d-02	6.51d-01
6.4269	8.14d-02	6.51d-01
6.4572	8.09d-02	6.47d-01
6.4572	8.09d-02	6.47d-01
6.4572	8.09d-02	6.47d-01
6.4572	8.09d-02	6.47d-01
6.4572	8.09d-02	6.47d-01
6.4572	8.09d-02	6.47d-01
6.4874	7.98d-02	6.38d-01
6.4874	7.98d-02	6.38d-01
6.4874	7.98d-02	6.38d-01
6.4874	7.98d-02	6.38d-01
6.4874	7.98d-02	6.38d-01
6.4874	7.98d-02	6.38d-01
6.5177	7.60d-02	6.08d-01
6.5177	7.60d-02	6.08d-01
6.5177	7.60d-02	6.08d-01
6.5177	7.60d-02	6.08d-01
6.5177	7.60d-02	6.08d-01
6.5177	7.60d-02	6.08d-01
6.5479	7.54d-02	6.03d-01
6.5479	7.54d-02	6.03d-01
6.5479	7.54d-02	6.03d-01
6.5479	7.54d-02	6.03d-01
6.5479	7.54d-02	6.03d-01
6.5479	7.54d-02	6.03d-01
6.5781	7.58d-02	6.06d-01
6.5781	7.58d-02	6.06d-01
6.5781	7.58d-02	6.06d-01
6.5781	7.58d-02	6.06d-01
6.5781	7.58d-02	6.06d-01
6.5781	7.58d-02	6.06d-01
6.6084	7.70d-02	6.16d-01
6.6084	7.70d-02	6.16d-01
6.6084	7.70d-02	6.16d-01
6.6084	7.70d-02	6.16d-01
6.6084	7.70d-02	6.16d-01
6.6084	7.70d-02	6.16d-01
6.6386	7.74d-02	6.19d-01
6.6386	7.74d-02	6.19d-01
6.6386	7.74d-02	6.19d-01
6.6386	7.74d-02	6.19d-01
6.6386	7.74d-02	6.19d-01
6.6386	7.74d-02	6.19d-01
6.6689	7.75d-02	6.20d-01
6.6689	7.75d-02	6.20d-01
6.6689	7.75d-02	6.20d-01
6.6689	7.75d-02	6.20d-01
6.6689	7.75d-02	6.20d-01
6.6689	7.75d-02	6.20d-01
6.6991	7.57d-02	6.06d-01
6.6991	7.57d-02	6.06d-01
6.6991	7.57d-02	6.06d-01
6.6991	7.57d-02	6.06d-01
6.6991	7.57d-02	6.06d-01
6.6991	7.57d-02	6.06d-01
6.7294	7.58d-02	6.06d-01
6.7294	7.58d-02	6.06d-01
6.7294	7.58d-02	6.06d-01
6.7294	7.58d-02	6.06d-01
6.7294	7.58d-02	6.06d-01
6.7294	7.58d-02	6.06d-01
6.7596	7.52d-02	6.02d-01
6.7596	7.52d-02	6.02d-01
6.7596	7.52d-02	6.02d-01
6.7596	7.52d-02	6.02d-01
6.7596	7.52d-02	6.02d-01
6.7596	7.52d-02	6.02d-01
6.7898	7.61d-02	6.09d-01
6.7898	7.61d-02	6.09d-01
6.7898	7.61d-02	6.09d-01
6.7898	7.61d-02	6.09d-01
6.7898	7.61d-02	6.09d-01
6.7898	7.61d-02	6.09d-01
6.8201	7.65d-02	6.12d-01
6.8201	7.65d-02	6.12d-01
6.8201	7.65d-02	6.12d-01
6.8201	7.65d-02	6.12d-01
6.8201	7.65d-02	6.12d-01
6.8201	7.65d-02	6.12d-01
6.8503	7.73d-02	6.18d-01
6.8503	7.73d-02	6.18d-01
6.8503	7.73d-02	6.18d-01
6.8503	7.73d-02	6.18d-01
6.8503	7.73d-02	6.18d-01
6.8503	7.73d-02	6.18d-01
6.8806	7.87d-02	6.29d-01
6.8806	7.87d-02	6.29d-01
6.8806	7.87d-02	6.29d-01
6.8806	7.87d-02	6.29d-01
6.8806	7.87d-02	6.29d-01
6.8806	7.87d-02	6.29d-01
6.9108	8.02d-02	6.42d-01
6.9108	8.02d-02	6.42d-01
6.9108	8.02d-02	6.42d-01
6.9108	8.02d-02	6.42d-01
6.9108	8.02d-02	6.42d-01
6.9108	8.02d-02	6.42d-01
6.941	8.36d-02	6.69d-01
6.941	8.36d-02	6.69d-01
6.941	8.36d-02	6.69d-01
6.941	8.36d-02	6.69d-01
6.941	8.36d-02	6.69d-01
6.941	8.36d-02	6.69d-01
6.9713	8.58d-02	6.87d-01
6.9713	8.58d-02	6.87d-01
6.9713	8.58d-02	6.87d-01
6.9713	8.58d-02	6.87d-01
6.9713	8.58d-02	6.87d-01
6.9713	8.58d-02	6.87d-01
7.0015	8.58d-02	6.86d-01
7.0015	8.58d-02	6.86d-01
7.0015	8.58d-02	6.86d-01
7.0015	8.58d-02	6.86d-01
7.0015	8.58d-02	6.86d-01
7.0015	8.58d-02	6.86d-01
7.0318	8.37d-02	6.69d-01
7.0318	8.37d-02	6.69d-01
7.0318	8.37d-02	6.69d-01
7.0318	8.37d-02	6.69d-01
7.0318	8.37d-02	6.69d-01
7.0318	8.37d-02	6.69d-01
7.062	8.17d-02	6.54d-01
7.062	8.17d-02	6.54d-01
7.062	8.17d-02	6.54d-01
7.062	8.17d-02	6.54d-01
7.062	8.17d-02	6.54d-01
7.062	8.17d-02	6.54d-01
7.0922	8.16d-02	6.53d-01
7.0922	8.16d-02	6.53d-01
7.0922	8.16d-02	6.53d-01
7.0922	8.16d-02	6.53d-01
7.0922	8.16d-02	6.53d-01
7.0922	8.16d-02	6.53d-01
7.1225	8.10d-02	6.48d-01
7.1225	8.10d-02	6.48d-01
7.1225	8.10d-02	6.48d-01
7.1225	8.10d-02	6.48d-01
7.1225	8.10d-02	6.48d-01
7.1225	8.10d-02	6.48d-01
7.1527	7.99d-02	6.39d-01
7.1527	7.99d-02	6.39d-01
7.1527	7.99d-02	6.39d-01
7.1527	7.99d-02	6.39d-01
7.1527	7.99d-02	6.39d-01
7.1527	7.99d-02	6.39d-01
7.183	7.86d-02	6.29d-01
7.183	7.86d-02	6.29d-01
7.183	7.86d-02	6.29d-01
7.183	7.86d-02	6.29d-01
7.183	7.86d-02	6.29d-01
7.183	7.86d-02	6.29d-01
7.2132	7.84d-02	6.27d-01
7.2132	7.84d-02	6.27d-01
7.2132	7.84d-02	6.27d-01
7.2132	7.84d-02	6.27d-01
7.2132	7.84d-02	6.27d-01
7.2132	7.84d-02	6.27d-01
7.2435	8.00d-02	6.40d-01
7.2435	8.00d-02	6.40d-01
7.2435	8.00d-02	6.40d-01
7.2435	8.00d-02	6.40d-01
7.2435	8.00d-02	6.40d-01
7.2435	8.00d-02	6.40d-01
7.2737	8.13d-02	6.50d-01
7.2737	8.13d-02	6.50d-01
7.2737	8.13d-02	6.50d-01
7.2737	8.13d-02	6.50d-01
7.2737	8.13d-02	6.50d-01
7.2737	8.13d-02	6.50d-01
7.3039	7.47d-02	5.98d-01
7.3039	7.47d-02	5.98d-01
7.3039	7.47d-02	5.98d-01
7.3039	7.47d-02	5.98d-01
7.3039	7.47d-02	5.98d-01
7.3039	7.47d-02	5.98d-01
7.3342	7.50d-02	6.00d-01
7.3342	7.50d-02	6.00d-01
7.3342	7.50d-02	6.00d-01
7.3342	7.50d-02	6.00d-01
7.3342	7.50d-02	6.00d-01
7.3342	7.50d-02	6.00d-01
7.3342	7.50d-02	6.00d-01
7.3342	7.50d-02	6.00d-01
7.3342	7.50d-02	6.00d-01
7.3342	7.50d-02	6.00d-01
7.3342	7.50d-02	6.00d-01
7.3342	7.50d-02	6.00d-01
7.3644	7.13d-02	5.70d-01
7.3644	7.13d-02	5.70d-01
7.3644	7.13d-02	5.70d-01
7.3644	7.13d-02	5.70d-01
7.3644	7.13d-02	5.70d-01
7.3644	7.13d-02	5.70d-01
7.3947	7.55d-02	6.04d-01
7.3947	7.55d-02	6.04d-01
7.3947	7.55d-02	6.04d-01
7.3947	7.55d-02	6.04d-01
7.3947	7.55d-02	6.04d-01
7.3947	7.55d-02	6.04d-01
7.3947	7.55d-02	6.04d-01
7.3947	7.55d-02	6.04d-01
7.3947	7.55d-02	6.04d-01
7.3947	7.55d-02	6.04d-01
7.3947	7.55d-02	6.04d-01
7.3947	7.55d-02	6.04d-01
7.4249	7.15d-02	5.72d-01
7.4249	7.15d-02	5.72d-01
7.4249	7.15d-02	5.72d-01
7.4249	7.15d-02	5.72d-01
7.4249	7.15d-02	5.72d-01
7.4249	7.15d-02	5.72d-01
7.4552	7.53d-02	6.03d-01
7.4552	7.53d-02	6.03d-01
7.4552	7.53d-02	6.03d-01
7.4552	7.53d-02	6.03d-01
7.4552	7.53d-02	6.03d-01
7.4552	7.53d-02	6.03d-01
7.4552	7.53d-02	6.03d-01
7.4552	7.53d-02	6.03d-01
7.4552	7.53d-02	6.03d-01
7.4552	7.53d-02	6.03d-01
7.4552	7.53d-02	6.03d-01
7.4552	7.53d-02	6.03d-01
7.4552	7.53d-02	6.03d-01
7.4552	7.53d-02	6.03d-01
7.4552	7.53d-02	6.03d-01
7.4552	7.53d-02	6.03d-01
7.4552	7.53d-02	6.03d-01
7.4854	7.40d-02	5.92d-01
7.4854	7.40d-02	5.92d-01
7.4854	7.40d-02	5.92d-01
7.4854	7.40d-02	5.92d-01
7.4854	7.40d-02	5.92d-01
7.4854	7.40d-02	5.92d-01
7.5156	7.88d-02	6.30d-01
7.5156	7.88d-02	6.30d-01
7.5156	7.88d-02	6.30d-01
7.5156	7.88d-02	6.30d-01
7.5156	7.88d-02	6.30d-01
7.5156	7.88d-02	6.30d-01
7.5156	7.88d-02	6.30d-01
7.5156	7.88d-02	6.30d-01
7.5156	7.88d-02	6.30d-01
7.5156	7.88d-02	6.30d-01
7.5156	7.88d-02	6.30d-01
7.5156	7.88d-02	6.30d-01
7.5156	7.88d-02	6.30d-01
7.5156	7.88d-02	6.30d-01
7.5156	7.88d-02	6.30d-01
7.5156	7.88d-02	6.30d-01
7.5156	7.88d-02	6.30d-01
7.5459	7.61d-02	6.09d-01
7.5459	7.61d-02	6.09d-01
7.5459	7.61d-02	6.09d-01
7.5459	7.61d-02	6.09d-01
7.5459	7.61d-02	6.09d-01
7.5459	7.61d-02	6.09d-01
7.5761	7.61d-02	6.09d-01
7.5761	7.61d-02	6.09d-01
7.5761	7.61d-02	6.09d-01
7.5761	7.61d-02	6.09d-01
7.5761	7.61d-02	6.09d-01
7.5761	7.61d-02	6.09d-01
7.5761	7.61d-02	6.09d-01
7.5761	7.61d-02	6.09d-01
7.5761	7.61d-02	6.09d-01
7.5761	7.61d-02	6.09d-01
7.5761	7.61d-02	6.09d-01
7.5761	7.61d-02	6.09d-01
7.5761	7.61d-02	6.09d-01
7.5761	7.61d-02	6.09d-01
7.5761	7.61d-02	6.09d-01
7.5761	7.61d-02	6.09d-01
7.5761	7.61d-02	6.09d-01
7.6064	7.14d-02	5.71d-01
7.6064	7.14d-02	5.71d-01
7.6064	7.14d-02	5.71d-01
7.6064	7.14d-02	5.71d-01
7.6064	7.14d-02	5.71d-01
7.6064	7.14d-02	5.71d-01
7.6366	6.81d-02	5.45d-01
7.6366	6.81d-02	5.45d-01
7.6366	6.81d-02	5.45d-01
7.6366	6.81d-02	5.45d-01
7.6366	6.81d-02	5.45d-01
7.6366	6.81d-02	5.45d-01
7.6366	6.81d-02	5.45d-01
7.6366	6.81d-02	5.45d-01
7.6366	6.81d-02	5.45d-01
7.6366	6.81d-02	5.45d-01
7.6366	6.81d-02	5.45d-01
7.6971	6.73d-02	5.38d-01
7.6971	6.73d-02	5.38d-01
7.6971	6.73d-02	5.38d-01
7.6971	6.73d-02	5.38d-01
7.6971	6.73d-02	5.38d-01
7.6971	6.73d-02	5.38d-01
7.6971	6.73d-02	5.38d-01
7.6971	6.73d-02	5.38d-01
7.6971	6.73d-02	5.38d-01
7.6971	6.73d-02	5.38d-01
7.6971	6.73d-02	5.38d-01
7.7576	6.80d-02	5.44d-01
7.7576	6.80d-02	5.44d-01
7.7576	6.80d-02	5.44d-01
7.7576	6.80d-02	5.44d-01
7.7576	6.80d-02	5.44d-01
7.7576	6.80d-02	5.44d-01
7.7576	6.80d-02	5.44d-01
7.7576	6.80d-02	5.44d-01
7.7576	6.80d-02	5.44d-01
7.7576	6.80d-02	5.44d-01
7.7576	6.80d-02	5.44d-01
7.818	6.84d-02	5.47d-01
7.818	6.84d-02	5.47d-01
7.818	6.84d-02	5.47d-01
7.818	6.84d-02	5.47d-01
7.818	6.84d-02	5.47d-01
7.818	6.84d-02	5.47d-01
7.818	6.84d-02	5.47d-01
7.818	6.84d-02	5.47d-01
7.818	6.84d-02	5.47d-01
7.818	6.84d-02	5.47d-01
7.818	6.84d-02	5.47d-01
7.8785	6.74d-02	5.39d-01
7.8785	6.74d-02	5.39d-01
7.8785	6.74d-02	5.39d-01
7.8785	6.74d-02	5.39d-01
7.8785	6.74d-02	5.39d-01
7.8785	6.74d-02	5.39d-01
7.8785	6.74d-02	5.39d-01
7.8785	6.74d-02	5.39d-01
7.8785	6.74d-02	5.39d-01
7.8785	6.74d-02	5.39d-01
7.8785	6.74d-02	5.39d-01
7.939	6.65d-02	5.32d-01
7.939	6.65d-02	5.32d-01
7.939	6.65d-02	5.32d-01
7.939	6.65d-02	5.32d-01
7.939	6.65d-02	5.32d-01
7.939	6.65d-02	5.32d-01
7.939	6.65d-02	5.32d-01
7.939	6.65d-02	5.32d-01
7.939	6.65d-02	5.32d-01
7.939	6.65d-02	5.32d-01
7.939	6.65d-02	5.32d-01
7.9995	6.61d-02	5.29d-01
7.9995	6.61d-02	5.29d-01
7.9995	6.61d-02	5.29d-01
7.9995	6.61d-02	5.29d-01
7.9995	6.61d-02	5.29d-01
7.9995	6.61d-02	5.29d-01
7.9995	6.61d-02	5.29d-01
7.9995	6.61d-02	5.29d-01
7.9995	6.61d-02	5.29d-01
7.9995	6.61d-02	5.29d-01
7.9995	6.61d-02	5.29d-01
8.06	6.57d-02	5.25d-01
8.06	6.57d-02	5.25d-01
8.06	6.57d-02	5.25d-01
8.06	6.57d-02	5.25d-01
8.06	6.57d-02	5.25d-01
8.06	6.57d-02	5.25d-01
8.06	6.57d-02	5.25d-01
8.06	6.57d-02	5.25d-01
8.06	6.57d-02	5.25d-01
8.06	6.57d-02	5.25d-01
8.06	6.57d-02	5.25d-01
8.1205	6.41d-02	5.12d-01
8.1205	6.41d-02	5.12d-01
8.1205	6.41d-02	5.12d-01
8.1205	6.41d-02	5.12d-01
8.1205	6.41d-02	5.12d-01
8.1205	6.41d-02	5.12d-01
8.1205	6.41d-02	5.12d-01
8.1205	6.41d-02	5.12d-01
8.1205	6.41d-02	5.12d-01
8.1205	6.41d-02	5.12d-01
8.1205	6.41d-02	5.12d-01
8.181	6.35d-02	5.08d-01
8.181	6.35d-02	5.08d-01
8.181	6.35d-02	5.08d-01
8.181	6.35d-02	5.08d-01
8.181	6.35d-02	5.08d-01
8.181	6.35d-02	5.08d-01
8.181	6.35d-02	5.08d-01
8.181	6.35d-02	5.08d-01
8.181	6.35d-02	5.08d-01
8.181	6.35d-02	5.08d-01
8.181	6.35d-02	5.08d-01
8.2414	6.48d-02	5.18d-01
8.2414	6.48d-02	5.18d-01
8.2414	6.48d-02	5.18d-01
8.2414	6.48d-02	5.18d-01
8.2414	6.48d-02	5.18d-01
8.2414	6.48d-02	5.18d-01
8.2414	6.48d-02	5.18d-01
8.2414	6.48d-02	5.18d-01
8.2414	6.48d-02	5.18d-01
8.2414	6.48d-02	5.18d-01
8.2414	6.48d-02	5.18d-01
8.3019	6.43d-02	5.15d-01
8.3019	6.43d-02	5.15d-01
8.3019	6.43d-02	5.15d-01
8.3019	6.43d-02	5.15d-01
8.3019	6.43d-02	5.15d-01
8.3019	6.43d-02	5.15d-01
8.3019	6.43d-02	5.15d-01
8.3019	6.43d-02	5.15d-01
8.3019	6.43d-02	5.15d-01
8.3019	6.43d-02	5.15d-01
8.3019	6.43d-02	5.15d-01
8.3624	6.35d-02	5.08d-01
8.3624	6.35d-02	5.08d-01
8.3624	6.35d-02	5.08d-01
8.3624	6.35d-02	5.08d-01
8.3624	6.35d-02	5.08d-01
8.3624	6.35d-02	5.08d-01
8.3624	6.35d-02	5.08d-01
8.3624	6.35d-02	5.08d-01
8.3624	6.35d-02	5.08d-01
8.3624	6.35d-02	5.08d-01
8.3624	6.35d-02	5.08d-01
8.4229	6.47d-02	5.18d-01
8.4229	6.47d-02	5.18d-01
8.4229	6.47d-02	5.18d-01
8.4229	6.47d-02	5.18d-01
8.4229	6.47d-02	5.18d-01
8.4229	6.47d-02	5.18d-01
8.4229	6.47d-02	5.18d-01
8.4229	6.47d-02	5.18d-01
8.4229	6.47d-02	5.18d-01
8.4229	6.47d-02	5.18d-01
8.4229	6.47d-02	5.18d-01
8.4834	6.35d-02	5.08d-01
8.4834	6.35d-02	5.08d-01
8.4834	6.35d-02	5.08d-01
8.4834	6.35d-02	5.08d-01
8.4834	6.35d-02	5.08d-01
8.4834	6.35d-02	5.08d-01
8.4834	6.35d-02	5.08d-01
8.4834	6.35d-02	5.08d-01
8.4834	6.35d-02	5.08d-01
8.4834	6.35d-02	5.08d-01
8.4834	6.35d-02	5.08d-01
8.5439	6.60d-02	5.28d-01
8.5439	6.60d-02	5.28d-01
8.5439	6.60d-02	5.28d-01
8.5439	6.60d-02	5.28d-01
8.5439	6.60d-02	5.28d-01
8.5439	6.60d-02	5.28d-01
8.5439	6.60d-02	5.28d-01
8.5439	6.60d-02	5.28d-01
8.5439	6.60d-02	5.28d-01
8.5439	6.60d-02	5.28d-01
8.5439	6.60d-02	5.28d-01
8.6043	6.73d-02	5.39d-01
8.6043	6.73d-02	5.39d-01
8.6043	6.73d-02	5.39d-01
8.6043	6.73d-02	5.39d-01
8.6043	6.73d-02	5.39d-01
8.6043	6.73d-02	5.39d-01
8.6043	6.73d-02	5.39d-01
8.6043	6.73d-02	5.39d-01
8.6043	6.73d-02	5.39d-01
8.6043	6.73d-02	5.39d-01
8.6043	6.73d-02	5.39d-01
8.6648	5.55d-02	4.44d-01
8.6648	5.55d-02	4.44d-01
8.6648	5.55d-02	4.44d-01
8.6648	5.55d-02	4.44d-01
8.6648	5.55d-02	4.44d-01
8.6648	5.55d-02	4.44d-01
8.6648	5.55d-02	4.44d-01
8.6648	5.55d-02	4.44d-01
8.6648	5.55d-02	4.44d-01
8.6648	5.55d-02	4.44d-01
8.6648	5.55d-02	4.44d-01
8.7253	7.67d-02	6.14d-01
